5.087023895001694385e+00,1.870437063365804065e+01
3.708422204208837059e+00,1.571334530693102138e+01
4.679252043574413378e+00,1.306911012356724378e+01
5.195831857728988368e+00,1.573477289461844819e+01
3.366681882986682695e+00,1.651825066966095434e+01
5.809356075105717387e+00,1.503103819396618057e+01
5.606908174669017697e+00,1.687474342400396310e+01
5.912203077035012910e+00,1.459738608675703908e+01
3.809740705299380359e+00,1.297441535224728071e+01
4.954523691129693930e+00,1.817643103943864347e+01
4.640082214474966271e+00,1.558864676117377535e+01
3.734656569014727534e+00,1.540200788932676090e+01
5.055589179975822134e+00,1.763394665489767021e+01
3.149074550088616586e+00,1.674121187189533089e+01
4.174262723603956005e+00,1.311891803944386936e+01
3.731738709994451675e+00,1.740585670520519201e+01
4.374714410271642429e+00,1.752471729433590397e+01
4.798461816119226064e+00,1.628070308069689531e+01
3.173934155455135908e+00,1.466537259847245167e+01
-1.120720466806979232e-01,1.444372300210031668e+01
5.553261720211839503e+00,1.425056511653695068e+01
1.483103272389827865e+00,1.388913617209822959e+01
2.598424113436546445e+00,1.562858446365834553e+01
1.665948775983496777e+00,1.864495883809233234e+01
-1.405826569927115521e-01,1.368651975644432817e+01
4.920672482151235982e+00,1.832231837236212257e+01
1.680530332443537667e+00,1.628651051369109837e+01
2.749481533651024989e+00,1.565528628754923446e+01
6.684895684617548461e+00,1.510712342452445789e+01
4.738877764497310352e+00,1.542467793844339852e+01
4.849282120062425427e+00,1.492864473851057916e+01
6.912637238111432048e-01,1.612060738370282920e+01
2.139401928442827394e+00,1.805729308970591873e+01
-3.299839619169420146e-01,1.312325474045423235e+01
3.217780340585637333e+00,1.549000208372414278e+01
3.290005413459913264e-01,1.518128999045401883e+01
3.365089438782399078e+00,1.594396231532584274e+01
5.173775887690947428e+00,1.468266946545548102e+01
3.651503167607366152e+00,1.614072764786453718e+01
5.587465758716549047e+00,1.581026469577912508e+01
4.679566367782747704e+00,1.523563633421758645e+01
6.089547505239782943e+00,1.438681316644682617e+01
6.392630556249502050e+00,1.665261903817384237e+01
3.926809735218398600e+00,1.523253363464183963e+01
2.877521075288153707e+00,1.516301136561628482e+01
6.302230069666315160e+00,1.589903847510313994e+01
2.019980803583536488e+00,1.307101982267806761e+01
1.896390404537892982e+00,1.361354253710017836e+01
3.175955419144029790e+00,1.659201420329005927e+01
5.425197875570177075e+00,1.683651115836783774e+01
5.984447514797446743e+00,1.348701924341643021e+01
6.075953836110763007e+00,1.652921679160727564e+01
4.563245121805312721e+00,1.610157825308082025e+01
1.733651723000380951e+00,1.406530910854308658e+01
4.824110372622759435e+00,1.511729872736474078e+01
3.726319469302846521e+00,1.727528990913509688e+01
3.499405573370347078e+00,1.740875960479090523e+01
3.449065925659021925e+00,1.580705481977578053e+01
3.987842804802740115e+00,1.458177347920339706e+01
2.683118564352447333e+00,1.643456093836821807e+01
5.097917822316115455e+00,1.703491336654483845e+01
4.747101855650801561e+00,1.470960201481728546e+01
4.597174478692447330e+00,1.507284733749334471e+01
2.942833920817400362e-01,1.491004616778576874e+01
5.777576804223874873e+00,1.632313423870683877e+01
5.093617410415975044e+00,1.390434833619327648e+01
4.390154758995442386e+00,1.925408670095821151e+01
5.064743115637386772e+00,1.495259149681016808e+01
3.999870344411849299e+00,1.447951140163277373e+01
3.401915377754010095e+00,1.418935274088926590e+01
3.256734615370375785e+00,1.828929889876840420e+01
2.707801668072000734e+00,1.461289749498726387e+01
3.840612900668820107e+00,1.575356705349949493e+01
2.528577237704694447e-01,1.601673548239843470e+01
4.746427514923455604e+00,1.558691474206439764e+01
2.549478238246972062e+00,1.393982505556600238e+01
2.867987984857685912e+00,1.638833071779866657e+01
1.532679626067471546e+00,1.529754600836693612e+01
3.894895926142197151e+00,1.517407688141589439e+01
5.403342986668842940e+00,1.583077542136267901e+01
7.723415277873653118e-01,1.376888970612921348e+01
4.441829500968173861e+00,1.617735736739029306e+01
2.743494425034993078e+00,1.690700293061148685e+01
2.643954576053198835e+00,1.407404011508314312e+01
5.579895265751154021e+00,1.589886656817929378e+01
4.933824366798833516e+00,1.438571176574867572e+01
4.810990834212186762e+00,1.594742671891102681e+01
3.698365161359996822e+00,1.687173967401773211e+01
5.072019790681121520e+00,1.754760962807152325e+01
4.312907614346658924e+00,1.246171343379964824e+01
3.482496790782627638e+00,1.702977518170780868e+01
4.023908908333896584e+00,1.619120612852027463e+01
5.575924012109076067e+00,1.473945783560040823e+01
7.390287897577580978e-01,1.620617733536160543e+01
4.122590748497030333e+00,1.529930359342974810e+01
1.976583383920584858e+00,1.642093504933335879e+01
2.869684525897876703e+00,1.465586101234025485e+01
3.108898863465853868e+00,1.463516536983072669e+01
5.551040476655441758e+00,1.594518002010564039e+01
2.458374798483160539e+00,1.687221010674744193e+01
1.474706269508924361e+00,1.485954918866293539e+01
4.891029281502395243e+00,1.566794802221124527e+01
6.120470562146429927e+00,1.587538271488307373e+01
4.520122715333977581e+00,1.628422416990837718e+01
1.614905558446943168e+00,1.526042042854923864e+01
4.808965640342656833e+00,1.648991629098551925e+01
4.825281351974263444e+00,1.484803022968384134e+01
2.362608494783181357e+00,1.508421317552320318e+01
-1.226600485729726131e+00,1.359668653613775824e+01
2.456542259854258781e+00,1.432223422737869711e+01
6.344952279662324557e+00,1.478724963430697414e+01
2.821110799578604666e+00,1.293529729563890740e+01
6.983072390297511589e+00,1.729827349151411653e+01
6.428998313046884405e+00,1.566875175953064847e+01
4.439447842848725401e+00,1.925362387928825214e+01
6.142310465780619566e+00,1.792667376485225716e+01
1.419121324719914590e+00,1.275893261410583612e+01
3.959580245681741939e+00,1.897457542605431513e+01
7.309902754195439556e+00,1.646461430886542843e+01
1.965402937916710391e+00,1.653855858335280615e+01
1.037338962781543028e+00,1.608205085617943908e+01
2.683726119691522527e+00,1.477962843517700620e+01
2.406311467733194487e+00,1.424128741066474824e+01
4.353789865831394934e+00,1.437512774058798648e+01
5.189335978882872347e+00,1.535957396198167935e+01
3.907431272301832514e+00,1.702456142989974097e+01
2.443492608634278973e+00,1.451923631990227292e+01
5.337751671076836679e+00,1.609364730611094174e+01
4.237237747849679437e+00,1.395141727104523710e+01
4.457400434094415331e+00,1.543741876622801890e+01
3.188199354794995166e+00,1.588191313700522400e+01
3.167835797299609624e+00,1.601267278549347495e+01
3.112014472869276460e+00,1.552691091991057526e+01
3.014184863494024924e+00,1.551128201260076267e+01
5.070645459408421374e+00,1.471330447879191361e+01
4.557885613952487702e+00,1.599826292835176567e+01
3.284650033625124532e+00,1.723520819485819189e+01
2.773756329826047917e+00,1.543481470970498037e+01
4.159586492619546050e+00,1.552610466360111197e+01
3.427441486507687429e+00,1.426277090813566950e+01
3.216015189315487355e+00,1.366706907993152242e+01
2.606432459314718564e+00,1.536497820090639976e+01
9.082597423053355712e-01,1.525487184719220579e+01
3.179179297009773641e+00,1.607788356528075013e+01
4.270246756224031159e+00,1.701539648742571131e+01
2.786391707910206961e+00,1.504175773988794695e+01
2.461879364895849243e+00,1.370254669367719735e+01
1.702847760565152857e+00,1.336530108015947249e+01
1.979005019738631521e+00,1.498919483768294292e+01
8.090155856369925402e+00,1.585542206115200869e+01
3.248578652825487634e+00,1.661738647438236072e+01
3.523188775742582823e+00,1.759380702287385390e+01
3.380948193432527837e+00,1.391853747030351585e+01
5.276684012348740183e+00,1.733815001979887427e+01
5.483809408677323916e+00,1.771944028689276607e+01
5.829639961592413044e+00,1.306019725648718577e+01
2.387491108524129046e-01,1.397869578324355544e+01
-4.743233947691782859e-01,1.456800736967736931e+01
7.382377260045659639e+00,1.660024275264193960e+01
5.242771680691099334e+00,1.661296436378640706e+01
2.988056527641452575e+00,1.536810105064133047e+01
1.322062559624283651e+00,1.442037158315142520e+01
5.747831484269450897e+00,1.485390460201407059e+01
4.505587920086728815e+00,1.779015417200904636e+01
5.630535107506259074e+00,1.622583220268977655e+01
3.358899116869701995e+00,1.657020637098571214e+01
1.309180871129223878e+00,1.569550594631065366e+01
4.160139669842121357e+00,1.761798844550579801e+01
2.544627744537244496e+00,1.361523330019785227e+01
4.465077651149505833e+00,1.706612688016818424e+01
6.279497430543459657e+00,1.657947620254729060e+01
5.196984640076399486e+00,1.506933599520542622e+01
7.273338399444572389e+00,1.574322104033973524e+01
4.972015243395508932e+00,1.463390475942766678e+01
5.343242165840272229e+00,1.575086114072622934e+01
2.679209599070655479e+00,1.532671102388116324e+01
1.424954487802949643e+00,1.517780909507862930e+01
9.012110318959916100e-01,1.282435403033835009e+01
4.536850767427401010e+00,1.476924353361801323e+01
3.283064996150524273e+00,1.501393425313368191e+01
6.058206151337030221e+00,1.745335416754169344e+01
1.841481487497835801e+00,1.695334571711772043e+01
7.955962028811982556e-01,1.459569411036700970e+01
2.474862954735653986e+00,1.499061667925375296e+01
2.471179430696373469e+00,1.723093513348046812e+01
5.965221882469122328e+00,1.608445895969676798e+01
4.774608999524089903e+00,1.644956139054441735e+01
7.136913888557893770e+00,1.623856303002041912e+01
5.564808994477282056e+00,1.437964927788867442e+01
2.809250291747412920e+00,1.652619036125588181e+01
5.090450878443478544e+00,1.432213168808581116e+01
2.007098208468764966e-01,1.291359108586764393e+01
2.784097803761580003e+00,1.454219875454445798e+01
3.183625227308707117e+00,1.566306842712871905e+01
4.084315433663563866e+00,1.530601292937317304e+01
3.944236079308956811e+00,1.673300356239148456e+01
4.021501287757178744e+00,1.539030182417219983e+01
3.532270197739259654e+00,1.467605327218131883e+01
7.680813941281723345e-01,1.649705095645320441e+01
2.679050472634204372e+00,1.751749685699937942e+01
1.607564812155718670e+00,1.448982127383539265e+01
1.434311859188672322e+00,1.488293762547012200e+01
3.539287039073894636e+00,1.727250490423102036e+01
3.189425824737390780e+00,1.506703355195444338e+01
4.860052597747786862e+00,1.473957518797156574e+01
2.612774669817054640e+00,1.535380781408295903e+01
5.803364603904817898e+00,1.557057483816044297e+01
4.753993517694375726e+00,1.359714183090152773e+01
6.145903682574331839e+00,1.526886144236818232e+01
3.544238220379582138e+00,1.658073200992658158e+01
3.287121508986679430e+00,1.531357586372112856e+01
4.367196400877827678e+00,1.528959556559923527e+01
4.144522070879757436e+00,1.633473940141501757e+01
5.048268214884754634e+00,1.579137725155385752e+01
4.820321423518682202e+00,1.624194094338484717e+01
2.810295337134251614e+00,1.271721215835693819e+01
3.578270047500344830e+00,1.753665057338712785e+01
3.442642051729813080e+00,1.684050441868170722e+01
1.766013709433725598e+00,1.459672981617036669e+01
5.069517472701930316e+00,1.662042283349799732e+01
4.126114540619433946e+00,1.479820017834460444e+01
3.579984701640554601e+00,1.623164554701083162e+01
3.820064241945405392e+00,1.730677640347449753e+01
4.941456265501238398e+00,1.693090704623009657e+01
2.716361999982725983e-01,1.670546819851276865e+01
4.589480448025051729e-01,1.478328218842182551e+01
4.930256261209648549e+00,1.589964676861974446e+01
3.386474698393629801e+00,1.649797504686541316e+01
5.562065134946946543e+00,1.600731218362508912e+01
5.965759598742434555e+00,1.587915064729807568e+01
2.713976391673384114e+00,1.636054515389284347e+01
3.520636511802286872e+00,1.564272260033519579e+01
1.872503780163034426e+00,1.280409170030275945e+01
5.892170951037639881e+00,1.583030029530465477e+01
1.451252385819992163e+00,1.587658837379045274e+01
2.384576667381766768e+00,1.623847781582953687e+01
5.054844392953206977e+00,1.337238633036487201e+01
3.891740255063430798e+00,1.493605959141210704e+01
2.990470722067733789e+00,1.570218867249056238e+01
4.227338901882531808e+00,1.658881511075784587e+01
3.091489247688267827e+00,1.592447884969074146e+01
6.225080797054564741e+00,1.460973107195378518e+01
3.157017607460285369e+00,1.564647080412490965e+01
5.564605281765089728e+00,1.589708348563896578e+01
3.448688208580576564e+00,1.439529879505396437e+01
1.517687322216589862e+00,1.591797106025990516e+01
3.233265967169336008e+00,1.727943688074911677e+01
5.523038470591461468e+00,1.574099616451975692e+01
2.039570919138056659e+00,1.372295237627747433e+01
3.586837005761140951e+00,1.483142320639398903e+01
3.735097940845612641e+00,1.862131238103770769e+01
4.106636410230563250e+00,1.792888662872258010e+01
3.842577432665694737e+00,1.581846099238611991e+01
4.048446387199609475e+00,1.611768215043904817e+01
6.368777746638200732e+00,1.855057359449211418e+01
2.971411558011077592e+00,1.593760680849636735e+01
7.225569925109631697e+00,1.460378804671455555e+01
4.659344628495307283e+00,1.780232629364926211e+01
3.674645534985605977e+00,1.821829667488162130e+01
2.412829506444093219e+00,1.370858983972136613e+01
3.669167619812468750e+00,1.506383985210064225e+01
4.219706977963320504e+00,1.355785586993047254e+01
3.997606032895800521e+00,1.630536184842678793e+01
-1.207003776301558418e-01,1.420594935009347459e+01
2.082139682558314497e+00,1.442939277603538528e+01
3.601187387215219360e+00,1.435408813089269664e+01
3.336941525263111163e+00,1.716466197623576662e+01
6.858498060026155585e+00,1.607626577169618542e+01
5.316202936313274563e+00,1.532422370759203822e+01
4.114073351433311210e+00,1.438391594279195118e+01
2.134150139450170958e+00,1.336550598338716789e+01
4.131239801901164022e+00,1.491949304989772429e+01
2.654774431667304313e+00,1.577958367507168802e+01
4.202029516465296766e+00,1.388759945778205029e+01
3.248246599200088180e+00,1.685591143489630284e+01
1.649692114508510610e+00,1.502695042753091492e+01
-1.997364403037671821e+00,1.389721480972965928e+01
9.823610137717921909e-01,1.321609895239180688e+01
-3.549616662717562932e-01,1.559587509893364654e+01
1.270085562354516640e+00,1.452637329754611883e+01
6.429489306980389784e+00,1.515335792436669493e+01
5.946552052805930799e+00,1.731119111304146330e+01
1.449920333346751189e+00,1.557266717466303874e+01
4.479904167758895106e+00,1.683393700438699980e+01
3.405068391666840277e+00,1.485456677662627811e+01
3.843066375750310293e+00,1.804819111501466011e+01
3.815715559960294989e+00,1.272335024817370197e+01
4.471659439886288112e+00,1.638622394094734247e+01
2.993774717860100854e+00,1.446291699230702221e+01
4.391122790014891919e+00,1.520932105144550661e+01
1.014856542325815347e+00,1.332580493087014872e+01
3.490671177671116787e+00,1.879174677148397166e+01
5.662565021196850346e+00,1.598904699837470922e+01
1.631913780202680186e+00,1.518157443327957523e+01
4.294192671134906547e+00,1.560359289251647574e+01
7.235577741760819137e+00,1.463584731534692374e+01
2.838400137125987488e+00,1.512290268161306095e+01
6.379515884560886363e+00,1.565634402056760877e+01
3.200417150475080685e+00,1.654662358417838064e+01
2.879875654251601080e+00,1.448325388174902884e+01
2.177645942307532057e+00,1.533666147964427573e+01
5.374653530571499971e+00,1.713668319007275542e+01
3.044671945041886207e+00,1.410461165206344880e+01
4.700486319874086050e+00,1.340014412886686657e+01
3.119954939130773042e+00,1.641541844627846558e+01
5.943239442006220230e+00,1.713246465579111799e+01
2.205611955876983110e+00,1.614540964241997045e+01
3.291343024253877481e+00,1.403673814630454864e+01
1.557259652600162081e+00,1.493048774297525227e+01
3.747560091098986135e+00,1.252008946646870768e+01
2.535828493497379377e+00,1.540097749833068974e+01
4.358860972464422723e+00,1.495800114597529351e+01
6.889565828680569659e+00,1.575529268396339333e+01
1.601487318377498692e+00,1.348828850989188943e+01
4.928111985958161689e+00,1.595575738738069838e+01
1.378298167025671095e+00,1.580474955202477005e+01
6.791490072267146516e+00,1.606075884214845217e+01
4.104872833370512453e+00,1.543970046881245928e+01
3.671564841225982256e+00,1.428169999132913581e+01
4.769850045231236457e+00,1.566390380393078452e+01
3.109711777606668281e+00,1.500479628470962901e+01
6.345873125310868446e+00,1.638401873027032707e+01
2.767175910174058728e+00,1.712274780210146830e+01
7.824391526882123138e+00,1.715892730778551467e+01
4.987174401016877923e+00,1.524589067306272128e+01
4.963751354677530259e-01,1.543343265879257764e+01
1.509879237007921926e+00,1.320112116471327468e+01
2.718258623264856233e+00,1.444216818346003173e+01
4.543935869609582845e+00,1.616564280251093066e+01
-3.112521526840295039e-01,1.904301762746938564e+01
4.237771690217869924e+00,1.448202296402432765e+01
2.369493065159707257e+00,1.424531142753576063e+01
5.317362845940086125e+00,1.672554561728817291e+01
4.799463022355966224e+00,1.279494676911630435e+01
3.384439429043497150e+00,1.505756918004241918e+01
1.028435219792945610e+00,1.414043870358264066e+01
3.198944531416851866e+00,1.544684389148773640e+01
6.635887145375876983e+00,1.605380512064405707e+01
6.884634317198127462e+00,1.654901604101605272e+01
2.410514211809727136e+00,1.527174755698042219e+01
2.040535086266498155e+00,1.560148482533395864e+01
2.208131110479240267e+00,1.372294055597926032e+01
5.021045718179323103e+00,1.641381213283574780e+01
5.118582653489687218e+00,1.466251684379711939e+01
1.170471617051835445e+00,1.527165703489786175e+01
6.039124186088664636e+00,1.708651502904635677e+01
4.381088182239602169e+00,1.376615085827833695e+01
4.354771057993178651e+00,1.534149699777021780e+01
4.294750018936294822e+00,1.510245626029560384e+01
1.209411234375830979e+00,1.439787391932358673e+01
3.302181237398288172e+00,1.587775265492269838e+01
5.444523380277910718e+00,1.852614651746075225e+01
4.325774070655847403e+00,1.731794376102160626e+01
5.822227603293869791e+00,1.673022110899973214e+01
3.600353059742366746e+00,1.562647748810631576e+01
3.522378042356177463e+00,1.544984699733105415e+01
2.174746182336555478e+00,1.663039404234440255e+01
2.715105416122790327e+00,1.633388663456527823e+01
2.283897096028645546e+00,1.573674807485482319e+01
5.590702230009572560e+00,1.644171301278779751e+01
6.113557351621146552e+00,1.540853383075465111e+01
3.285692727431754001e+00,1.715643369745642843e+01
3.270495446301932230e+00,1.476909809638539350e+01
3.009941723959477677e+00,1.519429468909413927e+01
5.808147605114299949e+00,1.789833305227822891e+01
3.310511693419294854e+00,1.515368693865103111e+01
3.059546662124290606e+00,1.599263953936451621e+01
1.062235674793155393e+00,1.517923731307623925e+01
5.608045729295576542e+00,1.546957396157437614e+01
4.478705047468968026e+00,1.498972482827679897e+01
2.975837197015523738e+00,1.718294799908717607e+01
5.675203592453859081e+00,1.649570251440501067e+01
5.149576577427791513e+00,1.531536838088133834e+01
3.779602404704000218e+00,1.574246812506281046e+01
3.801786095321163295e+00,1.527334735863440862e+01
4.435369449249538576e+00,1.487756192908241104e+01
2.166386668893185874e+00,1.307853177340169282e+01
1.711961591447031861e+00,1.512109889818685637e+01
8.332995603238635418e-01,1.370952679150701670e+01
3.169080535804877474e+00,1.632213361472433988e+01
2.282617388045219187e+00,1.561815220127083315e+01
3.208319743895157838e+00,1.494674442583861662e+01
3.226920330333541642e+00,1.553924582777290730e+01
3.059270042799677736e+00,1.309061517116229112e+01
4.262071327403306853e+00,1.655970200616377852e+01
3.478734440567698538e+00,1.583259078330404535e+01
2.420597896628234214e+00,1.462129501154493383e+01
2.304786269916472286e+00,1.513122870346200699e+01
-8.101594380160346276e-01,1.449104510396216305e+01
-1.130011933255456569e+00,1.404484519675151510e+01
3.505442844304340166e+00,1.590377101713497510e+01
3.162792592002868552e+00,1.410826040361956757e+01
2.935345060929387184e+00,1.367272676960348221e+01
3.572033710383627714e+00,1.461594785553986142e+01
1.911651889527672177e+00,1.462085068647102482e+01
5.730063763357447826e+00,1.773903356379905816e+01
3.757638340317543957e+00,1.465144382559512337e+01
4.317985032473147022e+00,1.358536853251778176e+01
4.514325079241226391e+00,1.659499650449329167e+01
1.657555376574325390e+00,1.730949343523786510e+01
3.784519935450444184e+00,1.542327530138181046e+01
5.713134220236772087e+00,1.617567010760704349e+01
2.611612673818137775e+00,1.757785052776155155e+01
9.333524191585871321e-01,1.735344051463946613e+01
5.086392396703080188e+00,1.478756978109383624e+01
1.739439336249348766e+00,1.705366090353068387e+01
4.042858607718088138e+00,1.540872319608877383e+01
2.998314863460252333e+00,1.439401588338201599e+01
5.044942286757443384e+00,1.593333326764719970e+01
4.557026910820995091e+00,1.916995427736624436e+01
2.823460754490959790e+00,1.656329647528307802e+01
2.234175933299996863e+00,1.419092437722078159e+01
2.402426498282824507e+00,1.440615366024291966e+01
9.811738523206168239e-01,1.528123855843170809e+01
6.502906753512194271e-01,1.565753366192739193e+01
4.697941066111598118e+00,1.587898899967315103e+01
3.865106587489279821e+00,1.566040911011698356e+01
5.785383212282108722e+00,1.754361399280774947e+01
1.363485838807061423e+00,1.592438188210047656e+01
3.099448257806248552e+00,1.773857321203443504e+01
2.134651521439661970e+00,1.562772751158132856e+01
6.829436637476922201e-01,1.641013547669561845e+01
6.629166609992793724e+00,1.727554999476909003e+01
4.613268807818741379e+00,1.571406202479350256e+01
4.777084403830718529e+00,1.703632657679104412e+01
2.740667119322130585e+00,1.248810826340288926e+01
2.340306089049100535e+00,1.399961236302119616e+01
6.758082978497395032e-01,1.348723833955833840e+01
8.031932813633710921e-01,1.814960229596860941e+01
2.886239405810904657e+00,1.518404082608722128e+01
3.007469645455180363e+00,1.587285856841452869e+01
6.191102908320214482e+00,1.581980305766156647e+01
3.827068483497050089e+00,1.419700977881280757e+01
3.565865905199386621e+00,1.549868139441185022e+01
1.727174189442290952e+00,1.652585976021063985e+01
6.678845932461956458e+00,1.441643809436169832e+01
4.193778161149674943e+00,1.769196064203926255e+01
4.311817089112773616e+00,1.467802923480363475e+01
3.579214694670700858e+00,1.740023450132736116e+01
3.555731407627075846e+00,1.608958867264071202e+01
1.528432755296366352e+00,1.438342802455301417e+01
2.362549092584692367e+00,1.556148757897497958e+01
5.092666485208088289e+00,1.481997472832142293e+01
2.899828740644687652e+00,1.502688283545660397e+01
4.562426768400887234e+00,1.581682682003509122e+01
5.141427427992383059e+00,1.345616017698262468e+01
1.945919862156559432e+00,1.412367812520249188e+01
3.374431431468952081e+00,1.426278062914335543e+01
1.997365438756130152e+00,1.559324125452812204e+01
1.815549948756475684e+00,1.485859543676509098e+01
6.787026234572379302e+00,1.746949690231776486e+01
2.082549196126103563e+00,1.654641973445434289e+01
5.427480125058846028e+00,1.566270884190479151e+01
4.795786725619428204e+00,1.757446766447191422e+01
3.077862332038396875e+00,1.513855739580057325e+01
3.846332899110743053e+00,1.595108055675422065e+01
3.709130546340133616e+00,1.458902320363728400e+01
2.532158280700804731e+00,1.485362937458801724e+01
1.471616965480127881e+00,1.292665690131123313e+01
2.588187799595740746e+00,1.712094861169617843e+01
2.944242331547468172e+00,1.478645289954288167e+01
4.795427344363486277e+00,1.718674659308018704e+01
3.643125887841029975e+00,1.395633872368830808e+01
4.848362168241240333e+00,1.588845516645938005e+01
5.065321739695002989e+00,1.606949623920645109e+01
4.969441125611620436e+00,1.338674654024950783e+01
4.420770155778224186e+00,1.346870762285082179e+01
4.727423030302357887e+00,1.497196952042267348e+01
9.210734449564332849e-01,1.440517716801664605e+01
7.173504802243344969e+00,1.670544160141258416e+01
3.657424520384421562e+00,1.651778639927803027e+01
4.897636532572962942e+00,1.511339806709079880e+01
4.880228018876604068e+00,1.528483733220897633e+01
3.544111966116184398e+00,1.648462653041710979e+01
2.657479126152619386e+00,1.654943904718470904e+01
2.883566597026252509e+00,1.655840725382911316e+01
4.747605542097667275e+00,1.627900812456011792e+01
3.992837864612850396e-01,1.503561317844090617e+01
2.869818579897647659e+00,1.608372915325091412e+01
3.534233300146180756e+00,1.577086950852834413e+01
2.481159827437683596e+00,1.622995089535852742e+01
2.833425083990287252e+00,1.578274926980976645e+01
6.696974988075537816e+00,1.565691429999560924e+01
5.806374256000337297e+00,1.642125016712822116e+01
2.083975845034760077e+00,1.660434861252617367e+01
1.408360756667320857e+00,1.582042839399624690e+01
3.801704663440568233e+00,1.640857389010146150e+01
5.263799840174578470e+00,1.477255917666068186e+01
4.627344389558233573e+00,1.410540616678781412e+01
2.181353612663778918e+00,1.681708603757856224e+01
1.828722909714967315e+00,1.386289423766760898e+01
3.827499713221407696e+00,1.431916953011684512e+01
5.569089997766068834e+00,1.797496855099718971e+01
2.649107190917579402e+00,1.673047232130097228e+01
4.057287802411713606e+00,1.719263945672922489e+01
3.373371295964916250e+00,1.570221986982397411e+01
1.132277460168101157e+00,1.550812944562902196e+01
2.243279820271093961e+00,1.555807851470641268e+01
4.329577320718045463e+00,1.445542292902546144e+01
2.424280827246931835e+00,1.489950175452638703e+01
3.711641155913261159e+00,1.658958309989058222e+01
5.769429406811778627e+00,1.579474520554779104e+01
5.163059047232631649e+00,1.308502152166394339e+01
2.670928347283778592e+00,1.450238526555130925e+01
3.322010899515291715e+00,1.565790473482526579e+01
2.278220270958552174e+00,1.525086193183377503e+01
4.289948184535095521e+00,1.567350875627219864e+01
1.612066691280538144e-01,1.545561090668315884e+01
5.977411870906214730e+00,1.701375246331350155e+01
1.733342382117648128e+00,1.448201348121579457e+01
3.746356453214596094e+00,1.506823370888078983e+01
5.756459603845967443e+00,1.777381329630183870e+01
2.236574802660451056e+00,1.445334886304753219e+01
3.415255915301021794e+00,1.733899704896577276e+01
7.692241316066940726e+00,1.839983215635932723e+01
3.104988274006990956e+00,1.568750892425313381e+01
3.421196100586543665e+00,1.467380817579838137e+01
5.208686305894218549e+00,1.517500161201257036e+01
5.334470420692507098e+00,1.534854932319028542e+01
3.590511252549443366e+00,1.524156923670324204e+01
4.893887716139238897e+00,1.626314235263380681e+01
2.272460251037241363e+00,1.416117051162693308e+01
1.515429133875155543e+00,1.554488627849054616e+01
3.439308376801121891e+00,1.484315989442163897e+01
3.733481458521104912e+00,1.548654767644323549e+01
4.836883758352560569e+00,1.721811842324646591e+01
